timestamp, temperature.gpu, temperature.memory, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], clocks_event_reasons.active
2026/05/02 14:39:28.297, 77, N/A, 85.09 W, 85 %, 31 %, 1026 MiB, 0x0000000000000004
2026/05/02 14:39:28.806, 77, N/A, 85.53 W, 88 %, 33 %, 1026 MiB, 0x0000000000000004
2026/05/02 14:39:29.307, 78, N/A, 84.67 W, 86 %, 32 %, 1026 MiB, 0x0000000000000004
2026/05/02 14:39:29.822, 78, N/A, 83.68 W, 84 %, 31 %, 1027 MiB, 0x0000000000000004
2026/05/02 14:39:30.336, 79, N/A, 87.20 W, 84 %, 30 %, 1026 MiB, 0x0000000000000004
2026/05/02 14:39:30.843, 79, N/A, 85.42 W, 87 %, 30 %, 1026 MiB, 0x0000000000000004
2026/05/02 14:39:31.345, 79, N/A, 89.70 W, 88 %, 29 %, 1079 MiB, 0x0000000000000004
2026/05/02 14:39:31.851, 76, N/A, 65.36 W, 53 %, 19 %, 1060 MiB, 0x0000000000000000
2026/05/02 14:39:32.355, 78, N/A, 80.17 W, 90 %, 33 %, 1033 MiB, 0x0000000000000004
2026/05/02 14:39:32.855, 77, N/A, 82.11 W, 93 %, 32 %, 1034 MiB, 0x0000000000000004
2026/05/02 14:39:33.360, 78, N/A, 83.84 W, 88 %, 32 %, 1033 MiB, 0x0000000000000004
2026/05/02 14:39:33.863, 78, N/A, 83.20 W, 90 %, 33 %, 1035 MiB, 0x0000000000000004
2026/05/02 14:39:34.377, 78, N/A, 84.34 W, 95 %, 35 %, 1036 MiB, 0x0000000000000004
2026/05/02 14:39:34.892, 78, N/A, 84.56 W, 91 %, 34 %, 1034 MiB, 0x0000000000000004
2026/05/02 14:39:35.406, 79, N/A, 85.63 W, 93 %, 34 %, 1034 MiB, 0x0000000000000004
2026/05/02 14:39:35.918, 79, N/A, 84.64 W, 94 %, 35 %, 1035 MiB, 0x0000000000000004
2026/05/02 14:39:36.431, 79, N/A, 83.91 W, 86 %, 32 %, 1035 MiB, 0x0000000000000004
2026/05/02 14:39:36.945, 79, N/A, 84.57 W, 86 %, 32 %, 1034 MiB, 0x0000000000000004
2026/05/02 14:39:37.446, 79, N/A, 82.76 W, 80 %, 32 %, 1034 MiB, 0x0000000000000004
2026/05/02 14:39:37.958, 79, N/A, 82.64 W, 81 %, 32 %, 1035 MiB, 0x0000000000000004
2026/05/02 14:39:38.473, 79, N/A, 83.05 W, 82 %, 32 %, 1033 MiB, 0x0000000000000004
2026/05/02 14:39:38.975, 79, N/A, 83.42 W, 81 %, 32 %, 1033 MiB, 0x0000000000000004
2026/05/02 14:39:39.485, 79, N/A, 83.32 W, 80 %, 32 %, 1033 MiB, 0x0000000000000004
2026/05/02 14:39:39.995, 80, N/A, 83.47 W, 79 %, 32 %, 1033 MiB, 0x0000000000000004
2026/05/02 14:39:40.495, 80, N/A, 83.18 W, 80 %, 32 %, 1033 MiB, 0x0000000000000004
2026/05/02 14:39:41.005, 75, N/A, 51.54 W, 38 %, 11 %, 1072 MiB, 0x0000000000000000
2026/05/02 14:39:41.516, 78, N/A, 68.28 W, 52 %, 16 %, 1045 MiB, 0x0000000000000000
2026/05/02 14:39:42.018, 78, N/A, 70.02 W, 61 %, 19 %, 1001 MiB, 0x0000000000000000
2026/05/02 14:39:42.533, 78, N/A, 73.75 W, 61 %, 19 %, 1002 MiB, 0x0000000000000000
2026/05/02 14:39:43.046, 79, N/A, 73.05 W, 59 %, 19 %, 1003 MiB, 0x0000000000000000
2026/05/02 14:39:43.548, 78, N/A, 72.88 W, 59 %, 21 %, 1005 MiB, 0x0000000000000000
2026/05/02 14:39:44.058, 77, N/A, 71.09 W, 57 %, 20 %, 1012 MiB, 0x0000000000000000
2026/05/02 14:39:44.558, 78, N/A, 61.24 W, 48 %, 16 %, 1019 MiB, 0x0000000000000000
2026/05/02 14:39:45.071, 76, N/A, 65.25 W, 51 %, 18 %, 1035 MiB, 0x0000000000000000
2026/05/02 14:39:45.585, 77, N/A, 63.79 W, 54 %, 19 %, 1037 MiB, 0x0000000000000000
2026/05/02 14:39:46.096, 77, N/A, 63.03 W, 43 %, 15 %, 1043 MiB, 0x0000000000000000
2026/05/02 14:39:46.606, 76, N/A, 63.45 W, 49 %, 18 %, 1047 MiB, 0x0000000000000000
2026/05/02 14:39:47.116, 77, N/A, 64.54 W, 53 %, 19 %, 1052 MiB, 0x0000000000000000
2026/05/02 14:39:47.626, 78, N/A, 65.30 W, 54 %, 20 %, 1050 MiB, 0x0000000000000000
2026/05/02 14:39:48.136, 77, N/A, 68.73 W, 57 %, 21 %, 1047 MiB, 0x0000000000000000
2026/05/02 14:39:48.646, 78, N/A, 67.15 W, 49 %, 18 %, 1045 MiB, 0x0000000000000000
2026/05/02 14:39:49.156, 77, N/A, 63.85 W, 48 %, 17 %, 1052 MiB, 0x0000000000000000
2026/05/02 14:39:49.660, 78, N/A, 69.05 W, 57 %, 21 %, 1054 MiB, 0x0000000000000000
2026/05/02 14:39:50.175, 78, N/A, 68.17 W, 57 %, 21 %, 1053 MiB, 0x0000000000000000
2026/05/02 14:39:50.690, 76, N/A, 64.82 W, 38 %, 13 %, 1075 MiB, 0x0000000000000000
2026/05/02 14:39:51.205, 79, N/A, 65.57 W, 63 %, 20 %, 1077 MiB, 0x0000000000000000
2026/05/02 14:39:51.718, 78, N/A, 69.67 W, 61 %, 19 %, 1076 MiB, 0x0000000000000000
2026/05/02 14:39:52.233, 79, N/A, 80.20 W, 59 %, 18 %, 1072 MiB, 0x0000000000000000
2026/05/02 14:39:52.745, 78, N/A, 71.24 W, 61 %, 17 %, 1071 MiB, 0x0000000000000000
2026/05/02 14:39:53.256, 79, N/A, 71.26 W, 64 %, 17 %, 1069 MiB, 0x0000000000000000
2026/05/02 14:39:53.770, 77, N/A, 67.90 W, 57 %, 15 %, 1066 MiB, 0x0000000000000000
2026/05/02 14:39:54.276, 78, N/A, 70.19 W, 59 %, 14 %, 1067 MiB, 0x0000000000000000
2026/05/02 14:39:54.787, 78, N/A, 68.76 W, 65 %, 17 %, 1064 MiB, 0x0000000000000000
2026/05/02 14:39:55.296, 79, N/A, 72.59 W, 60 %, 17 %, 1066 MiB, 0x0000000000000000
2026/05/02 14:39:55.796, 79, N/A, 73.49 W, 64 %, 20 %, 1061 MiB, 0x0000000000000000
2026/05/02 14:39:56.307, 78, N/A, 66.61 W, 53 %, 17 %, 1060 MiB, 0x0000000000000000
2026/05/02 14:39:56.816, 80, N/A, 83.82 W, 72 %, 24 %, 1060 MiB, 0x0000000000000004
2026/05/02 14:39:57.331, 81, N/A, 80.71 W, 66 %, 22 %, 1060 MiB, 0x0000000000000000
2026/05/02 14:39:57.844, 81, N/A, 80.58 W, 76 %, 24 %, 1062 MiB, 0x0000000000000004
2026/05/02 14:39:58.360, 81, N/A, 80.65 W, 71 %, 22 %, 1128 MiB, 0x0000000000000000
2026/05/02 14:39:58.869, 74, N/A, 29.50 W, 38 %, 14 %, 1121 MiB, 0x0000000000000000
2026/05/02 14:39:59.383, 80, N/A, 79.31 W, 67 %, 26 %, 1095 MiB, 0x0000000000000000
2026/05/02 14:39:59.884, 81, N/A, 88.86 W, 80 %, 30 %, 1069 MiB, 0x0000000000000004
2026/05/02 14:40:00.397, 81, N/A, 82.12 W, 76 %, 27 %, 1069 MiB, 0x0000000000000004
2026/05/02 14:40:00.911, 81, N/A, 82.78 W, 77 %, 29 %, 1072 MiB, 0x0000000000000004
2026/05/02 14:40:01.425, 80, N/A, 81.95 W, 76 %, 30 %, 1068 MiB, 0x0000000000000004
2026/05/02 14:40:01.927, 82, N/A, 82.21 W, 80 %, 32 %, 1069 MiB, 0x0000000000000004
2026/05/02 14:40:02.437, 80, N/A, 91.25 W, 75 %, 31 %, 1066 MiB, 0x0000000000000004
2026/05/02 14:40:02.937, 80, N/A, 83.05 W, 81 %, 33 %, 1065 MiB, 0x0000000000000004
2026/05/02 14:40:03.447, 81, N/A, 83.80 W, 94 %, 35 %, 1066 MiB, 0x0000000000000004
2026/05/02 14:40:03.947, 82, N/A, 82.75 W, 87 %, 32 %, 1065 MiB, 0x0000000000000004
2026/05/02 14:40:04.457, 82, N/A, 83.56 W, 88 %, 36 %, 1060 MiB, 0x0000000000000004
2026/05/02 14:40:04.960, 82, N/A, 84.13 W, 83 %, 35 %, 1064 MiB, 0x0000000000000004
2026/05/02 14:40:05.475, 82, N/A, 83.86 W, 75 %, 31 %, 1066 MiB, 0x0000000000000000
2026/05/02 14:40:05.989, 81, N/A, 82.42 W, 75 %, 31 %, 1066 MiB, 0x0000000000000004
2026/05/02 14:40:06.500, 81, N/A, 80.99 W, 74 %, 30 %, 1066 MiB, 0x0000000000000004
2026/05/02 14:40:07.016, 82, N/A, 81.31 W, 69 %, 27 %, 1068 MiB, 0x0000000000000004
2026/05/02 14:40:07.528, 81, N/A, 81.52 W, 76 %, 29 %, 1071 MiB, 0x0000000000000004
2026/05/02 14:40:08.029, 82, N/A, 83.06 W, 72 %, 26 %, 1069 MiB, 0x0000000000000004
2026/05/02 14:40:08.543, 82, N/A, 81.72 W, 69 %, 25 %, 1068 MiB, 0x0000000000000000
2026/05/02 14:40:09.056, 82, N/A, 78.01 W, 65 %, 24 %, 1072 MiB, 0x0000000000000000
