timestamp, temperature.gpu, temperature.memory, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], clocks_event_reasons.active
2026/05/02 15:00:21.121, 82, N/A, 90.42 W, 97 %, 39 %, 1953 MiB, 0x0000000000000000
2026/05/02 15:00:21.621, 82, N/A, 90.35 W, 96 %, 38 %, 1953 MiB, 0x0000000000000000
2026/05/02 15:00:22.131, 82, N/A, 95.84 W, 97 %, 38 %, 1953 MiB, 0x0000000000000000
2026/05/02 15:00:22.641, 82, N/A, 90.11 W, 97 %, 38 %, 1953 MiB, 0x0000000000000000
2026/05/02 15:00:23.151, 82, N/A, 90.06 W, 97 %, 38 %, 1953 MiB, 0x0000000000000000
2026/05/02 15:00:23.661, 82, N/A, 90.23 W, 97 %, 38 %, 1953 MiB, 0x0000000000000000
2026/05/02 15:00:24.164, 82, N/A, 90.40 W, 97 %, 37 %, 1953 MiB, 0x0000000000000000
2026/05/02 15:00:24.671, 82, N/A, 90.60 W, 97 %, 38 %, 1953 MiB, 0x0000000000000000
2026/05/02 15:00:25.181, 82, N/A, 90.43 W, 96 %, 37 %, 1953 MiB, 0x0000000000000000
2026/05/02 15:00:25.691, 83, N/A, 90.31 W, 97 %, 38 %, 1953 MiB, 0x0000000000000000
2026/05/02 15:00:26.191, 83, N/A, 90.23 W, 96 %, 38 %, 1953 MiB, 0x0000000000000000
2026/05/02 15:00:26.691, 83, N/A, 90.68 W, 97 %, 39 %, 1953 MiB, 0x0000000000000000
2026/05/02 15:00:27.201, 82, N/A, 90.83 W, 97 %, 38 %, 1953 MiB, 0x0000000000000000
2026/05/02 15:00:27.711, 83, N/A, 90.83 W, 97 %, 38 %, 1953 MiB, 0x0000000000000000
2026/05/02 15:00:28.221, 82, N/A, 90.70 W, 97 %, 39 %, 1953 MiB, 0x0000000000000000
2026/05/02 15:00:28.732, 82, N/A, 90.49 W, 97 %, 38 %, 1953 MiB, 0x0000000000000000
2026/05/02 15:00:29.241, 82, N/A, 90.08 W, 97 %, 38 %, 1953 MiB, 0x0000000000000000
2026/05/02 15:00:29.742, 82, N/A, 90.42 W, 97 %, 38 %, 1953 MiB, 0x0000000000000004
2026/05/02 15:00:30.251, 83, N/A, 90.48 W, 97 %, 38 %, 1953 MiB, 0x0000000000000000
2026/05/02 15:00:30.752, 83, N/A, 90.44 W, 97 %, 38 %, 1953 MiB, 0x0000000000000000
2026/05/02 15:00:31.262, 83, N/A, 90.46 W, 97 %, 38 %, 1953 MiB, 0x0000000000000000
2026/05/02 15:00:31.772, 83, N/A, 90.39 W, 96 %, 38 %, 1953 MiB, 0x0000000000000000
2026/05/02 15:00:32.281, 83, N/A, 90.25 W, 97 %, 38 %, 1953 MiB, 0x0000000000000000
2026/05/02 15:00:32.792, 83, N/A, 90.07 W, 96 %, 38 %, 1953 MiB, 0x0000000000000000
2026/05/02 15:00:33.302, 83, N/A, 90.00 W, 97 %, 38 %, 1953 MiB, 0x0000000000000000
2026/05/02 15:00:33.802, 83, N/A, 90.17 W, 97 %, 38 %, 1953 MiB, 0x0000000000000000
2026/05/02 15:00:34.313, 83, N/A, 89.50 W, 96 %, 38 %, 1953 MiB, 0x0000000000000000
2026/05/02 15:00:34.822, 83, N/A, 88.95 W, 96 %, 37 %, 1951 MiB, 0x0000000000000000
2026/05/02 15:00:35.332, 83, N/A, 90.45 W, 96 %, 36 %, 1951 MiB, 0x0000000000000004
2026/05/02 15:00:35.832, 84, N/A, 92.37 W, 97 %, 40 %, 1951 MiB, 0x0000000000000004
2026/05/02 15:00:36.342, 84, N/A, 94.11 W, 97 %, 40 %, 1951 MiB, 0x0000000000000004
2026/05/02 15:00:36.842, 83, N/A, 94.69 W, 96 %, 40 %, 1951 MiB, 0x0000000000000004
2026/05/02 15:00:37.352, 84, N/A, 94.42 W, 97 %, 41 %, 1951 MiB, 0x0000000000000004
2026/05/02 15:00:37.862, 83, N/A, 94.48 W, 97 %, 41 %, 1951 MiB, 0x0000000000000004
2026/05/02 15:00:38.372, 84, N/A, 94.57 W, 97 %, 41 %, 1951 MiB, 0x0000000000000004
2026/05/02 15:00:38.874, 84, N/A, 94.61 W, 97 %, 42 %, 1951 MiB, 0x0000000000000004
2026/05/02 15:00:39.382, 84, N/A, 94.59 W, 97 %, 41 %, 1951 MiB, 0x0000000000000004
2026/05/02 15:00:39.882, 84, N/A, 94.72 W, 97 %, 41 %, 1951 MiB, 0x0000000000000004
2026/05/02 15:00:40.392, 84, N/A, 94.76 W, 97 %, 42 %, 1951 MiB, 0x0000000000000004
2026/05/02 15:00:40.902, 84, N/A, 94.54 W, 97 %, 42 %, 1951 MiB, 0x0000000000000004
2026/05/02 15:00:41.412, 84, N/A, 94.64 W, 96 %, 41 %, 1951 MiB, 0x0000000000000004
2026/05/02 15:00:41.923, 84, N/A, 94.84 W, 96 %, 41 %, 1951 MiB, 0x0000000000000004
2026/05/02 15:00:42.433, 85, N/A, 94.83 W, 96 %, 41 %, 1951 MiB, 0x0000000000000004
2026/05/02 15:00:42.942, 84, N/A, 94.15 W, 96 %, 39 %, 1953 MiB, 0x0000000000000000
2026/05/02 15:00:43.453, 83, N/A, 92.96 W, 97 %, 41 %, 1953 MiB, 0x0000000000000000
2026/05/02 15:00:43.962, 84, N/A, 92.76 W, 97 %, 41 %, 1953 MiB, 0x0000000000000004
2026/05/02 15:00:44.462, 84, N/A, 93.11 W, 97 %, 40 %, 1953 MiB, 0x0000000000000000
2026/05/02 15:00:44.973, 84, N/A, 93.14 W, 96 %, 40 %, 1953 MiB, 0x0000000000000004
2026/05/02 15:00:45.483, 84, N/A, 93.16 W, 97 %, 40 %, 1953 MiB, 0x0000000000000000
2026/05/02 15:00:45.993, 84, N/A, 93.14 W, 97 %, 40 %, 1953 MiB, 0x0000000000000004
2026/05/02 15:00:46.503, 84, N/A, 93.28 W, 97 %, 40 %, 1953 MiB, 0x0000000000000000
2026/05/02 15:00:47.013, 84, N/A, 93.38 W, 97 %, 40 %, 1953 MiB, 0x0000000000000000
2026/05/02 15:00:47.513, 84, N/A, 93.51 W, 97 %, 40 %, 1961 MiB, 0x0000000000000000
2026/05/02 15:00:48.023, 84, N/A, 93.07 W, 97 %, 40 %, 1953 MiB, 0x0000000000000004
2026/05/02 15:00:48.533, 84, N/A, 93.17 W, 97 %, 40 %, 1953 MiB, 0x0000000000000004
2026/05/02 15:00:49.043, 84, N/A, 93.68 W, 97 %, 40 %, 1953 MiB, 0x0000000000000004
2026/05/02 15:00:49.553, 84, N/A, 93.64 W, 97 %, 40 %, 1953 MiB, 0x0000000000000000
2026/05/02 15:00:50.063, 84, N/A, 93.51 W, 97 %, 40 %, 1953 MiB, 0x0000000000000004
2026/05/02 15:00:50.573, 84, N/A, 93.54 W, 97 %, 39 %, 1955 MiB, 0x0000000000000000
2026/05/02 15:00:51.073, 84, N/A, 92.71 W, 97 %, 35 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:00:51.583, 83, N/A, 90.61 W, 97 %, 36 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:00:52.093, 83, N/A, 89.20 W, 97 %, 36 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:00:52.600, 84, N/A, 90.95 W, 97 %, 38 %, 1954 MiB, 0x0000000000000004
2026/05/02 15:00:53.103, 84, N/A, 91.44 W, 97 %, 37 %, 1954 MiB, 0x0000000000000004
2026/05/02 15:00:53.613, 84, N/A, 91.80 W, 97 %, 37 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:00:54.123, 83, N/A, 91.76 W, 97 %, 37 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:00:54.624, 84, N/A, 91.78 W, 97 %, 38 %, 1954 MiB, 0x0000000000000004
2026/05/02 15:00:55.133, 84, N/A, 92.06 W, 96 %, 38 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:00:55.634, 83, N/A, 92.58 W, 97 %, 38 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:00:56.143, 84, N/A, 92.62 W, 97 %, 37 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:00:56.644, 83, N/A, 92.42 W, 97 %, 36 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:00:57.153, 84, N/A, 92.72 W, 97 %, 38 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:00:57.654, 84, N/A, 92.88 W, 97 %, 37 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:00:58.163, 84, N/A, 92.90 W, 96 %, 36 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:00:58.674, 84, N/A, 92.82 W, 97 %, 37 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:00:59.183, 84, N/A, 92.81 W, 96 %, 38 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:00:59.684, 84, N/A, 93.08 W, 97 %, 38 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:01:00.194, 84, N/A, 93.20 W, 97 %, 38 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:01:00.704, 84, N/A, 93.19 W, 96 %, 38 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:01:01.214, 84, N/A, 92.91 W, 96 %, 37 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:01:01.724, 84, N/A, 92.64 W, 97 %, 38 %, 1954 MiB, 0x0000000000000004
2026/05/02 15:01:02.234, 84, N/A, 92.64 W, 97 %, 37 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:01:02.744, 84, N/A, 91.97 W, 96 %, 36 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:01:03.244, 84, N/A, 91.71 W, 97 %, 38 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:01:03.754, 84, N/A, 92.07 W, 96 %, 38 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:01:04.264, 84, N/A, 92.28 W, 97 %, 38 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:01:04.774, 84, N/A, 92.09 W, 97 %, 38 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:01:05.284, 84, N/A, 91.88 W, 96 %, 37 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:01:05.784, 84, N/A, 91.58 W, 96 %, 36 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:01:06.294, 84, N/A, 91.57 W, 96 %, 37 %, 1954 MiB, 0x0000000000000004
2026/05/02 15:01:06.804, 84, N/A, 91.66 W, 96 %, 36 %, 1951 MiB, 0x0000000000000000
2026/05/02 15:01:07.304, 84, N/A, 92.27 W, 97 %, 39 %, 1951 MiB, 0x0000000000000000
2026/05/02 15:01:07.814, 84, N/A, 93.26 W, 96 %, 40 %, 1951 MiB, 0x0000000000000000
2026/05/02 15:01:08.314, 85, N/A, 94.11 W, 97 %, 40 %, 1952 MiB, 0x0000000000000004
2026/05/02 15:01:08.824, 84, N/A, 94.48 W, 97 %, 41 %, 1952 MiB, 0x0000000000000004
2026/05/02 15:01:09.334, 85, N/A, 94.70 W, 97 %, 41 %, 1952 MiB, 0x0000000000000004
2026/05/02 15:01:09.834, 85, N/A, 94.49 W, 96 %, 41 %, 1952 MiB, 0x0000000000000004
2026/05/02 15:01:10.344, 85, N/A, 94.55 W, 97 %, 40 %, 1952 MiB, 0x0000000000000004
2026/05/02 15:01:10.845, 85, N/A, 94.72 W, 97 %, 40 %, 1952 MiB, 0x0000000000000004
2026/05/02 15:01:11.354, 85, N/A, 94.64 W, 97 %, 40 %, 1952 MiB, 0x0000000000000004
2026/05/02 15:01:11.864, 84, N/A, 94.59 W, 97 %, 40 %, 1952 MiB, 0x0000000000000004
2026/05/02 15:01:12.365, 85, N/A, 94.72 W, 97 %, 40 %, 1952 MiB, 0x0000000000000004
2026/05/02 15:01:12.874, 85, N/A, 94.61 W, 97 %, 40 %, 1952 MiB, 0x0000000000000004
2026/05/02 15:01:13.377, 85, N/A, 94.70 W, 97 %, 40 %, 1952 MiB, 0x0000000000000004
2026/05/02 15:01:13.884, 84, N/A, 94.49 W, 96 %, 40 %, 1952 MiB, 0x0000000000000004
2026/05/02 15:01:14.385, 85, N/A, 94.37 W, 97 %, 39 %, 1952 MiB, 0x0000000000000000
2026/05/02 15:01:14.894, 85, N/A, 94.07 W, 97 %, 38 %, 1954 MiB, 0x0000000000000004
2026/05/02 15:01:15.395, 84, N/A, 92.68 W, 97 %, 37 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:01:15.895, 84, N/A, 92.42 W, 97 %, 39 %, 1954 MiB, 0x0000000000000004
2026/05/02 15:01:16.397, 84, N/A, 93.68 W, 97 %, 38 %, 1954 MiB, 0x0000000000000004
2026/05/02 15:01:16.903, 85, N/A, 94.12 W, 97 %, 39 %, 1954 MiB, 0x0000000000000004
2026/05/02 15:01:17.408, 84, N/A, 94.49 W, 97 %, 39 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:01:17.915, 85, N/A, 94.54 W, 97 %, 39 %, 1954 MiB, 0x0000000000000004
2026/05/02 15:01:18.415, 84, N/A, 94.48 W, 97 %, 39 %, 1954 MiB, 0x0000000000000004
2026/05/02 15:01:18.925, 84, N/A, 94.44 W, 97 %, 39 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:01:19.429, 85, N/A, 94.42 W, 97 %, 39 %, 1954 MiB, 0x0000000000000004
2026/05/02 15:01:19.935, 85, N/A, 94.40 W, 97 %, 39 %, 1954 MiB, 0x0000000000000004
2026/05/02 15:01:20.445, 84, N/A, 94.57 W, 97 %, 39 %, 1954 MiB, 0x0000000000000004
2026/05/02 15:01:20.955, 84, N/A, 94.52 W, 97 %, 39 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:01:21.459, 85, N/A, 94.47 W, 97 %, 39 %, 1954 MiB, 0x0000000000000004
2026/05/02 15:01:21.965, 85, N/A, 94.40 W, 97 %, 39 %, 1954 MiB, 0x0000000000000004
2026/05/02 15:01:22.475, 85, N/A, 94.26 W, 97 %, 38 %, 1955 MiB, 0x0000000000000000
2026/05/02 15:01:22.985, 85, N/A, 93.15 W, 97 %, 36 %, 1955 MiB, 0x0000000000000000
2026/05/02 15:01:23.495, 84, N/A, 92.12 W, 97 %, 37 %, 1955 MiB, 0x0000000000000000
2026/05/02 15:01:24.006, 85, N/A, 92.09 W, 97 %, 36 %, 1955 MiB, 0x0000000000000000
2026/05/02 15:01:24.515, 84, N/A, 92.17 W, 96 %, 37 %, 1955 MiB, 0x0000000000000000
2026/05/02 15:01:25.016, 84, N/A, 92.07 W, 96 %, 36 %, 1955 MiB, 0x0000000000000000
2026/05/02 15:01:25.525, 84, N/A, 91.95 W, 96 %, 36 %, 1955 MiB, 0x0000000000000000
2026/05/02 15:01:26.035, 85, N/A, 91.97 W, 97 %, 37 %, 1955 MiB, 0x0000000000000000
2026/05/02 15:01:26.545, 85, N/A, 91.96 W, 96 %, 37 %, 1955 MiB, 0x0000000000000000
2026/05/02 15:01:27.046, 84, N/A, 91.93 W, 96 %, 37 %, 1955 MiB, 0x0000000000000004
2026/05/02 15:01:27.556, 84, N/A, 91.80 W, 96 %, 36 %, 1955 MiB, 0x0000000000000000
2026/05/02 15:01:28.056, 84, N/A, 91.77 W, 97 %, 37 %, 1955 MiB, 0x0000000000000000
2026/05/02 15:01:28.566, 84, N/A, 91.77 W, 96 %, 37 %, 1955 MiB, 0x0000000000000000
2026/05/02 15:01:29.076, 84, N/A, 91.86 W, 96 %, 37 %, 1955 MiB, 0x0000000000000000
2026/05/02 15:01:29.585, 84, N/A, 91.83 W, 96 %, 37 %, 1955 MiB, 0x0000000000000000
2026/05/02 15:01:30.095, 84, N/A, 91.62 W, 96 %, 36 %, 1955 MiB, 0x0000000000000000
2026/05/02 15:01:30.603, 84, N/A, 91.39 W, 96 %, 36 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:01:31.106, 84, N/A, 91.65 W, 97 %, 39 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:01:31.616, 84, N/A, 92.45 W, 97 %, 39 %, 1954 MiB, 0x0000000000000004
2026/05/02 15:01:32.116, 84, N/A, 93.17 W, 97 %, 39 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:01:32.626, 85, N/A, 93.54 W, 97 %, 40 %, 1954 MiB, 0x0000000000000004
2026/05/02 15:01:33.136, 85, N/A, 93.69 W, 97 %, 40 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:01:33.636, 85, N/A, 93.54 W, 97 %, 39 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:01:34.146, 84, N/A, 93.43 W, 96 %, 39 %, 1954 MiB, 0x0000000000000004
2026/05/02 15:01:34.646, 85, N/A, 93.57 W, 97 %, 39 %, 1954 MiB, 0x0000000000000004
2026/05/02 15:01:35.156, 85, N/A, 93.59 W, 96 %, 39 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:01:35.658, 85, N/A, 93.69 W, 97 %, 39 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:01:36.166, 84, N/A, 93.62 W, 97 %, 40 %, 1954 MiB, 0x0000000000000004
2026/05/02 15:01:36.676, 85, N/A, 93.61 W, 96 %, 39 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:01:37.186, 85, N/A, 93.72 W, 97 %, 39 %, 1954 MiB, 0x0000000000000004
2026/05/02 15:01:37.696, 85, N/A, 93.83 W, 96 %, 39 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:01:38.196, 85, N/A, 93.68 W, 96 %, 38 %, 1954 MiB, 0x0000000000000000
2026/05/02 15:01:38.706, 85, N/A, 93.18 W, 97 %, 38 %, 1954 MiB, 0x0000000000000004
2026/05/02 15:01:39.216, 84, N/A, 90.97 W, 96 %, 34 %, 1956 MiB, 0x0000000000000000
2026/05/02 15:01:39.726, 84, N/A, 88.92 W, 97 %, 35 %, 1956 MiB, 0x0000000000000000
2026/05/02 15:01:40.227, 85, N/A, 89.27 W, 96 %, 36 %, 1956 MiB, 0x0000000000000000
2026/05/02 15:01:40.736, 84, N/A, 89.72 W, 97 %, 36 %, 1956 MiB, 0x0000000000000000
2026/05/02 15:01:41.247, 84, N/A, 89.92 W, 97 %, 36 %, 1956 MiB, 0x0000000000000000
2026/05/02 15:01:41.757, 84, N/A, 89.73 W, 97 %, 36 %, 1956 MiB, 0x0000000000000000
2026/05/02 15:01:42.267, 84, N/A, 89.42 W, 96 %, 35 %, 1956 MiB, 0x0000000000000000
2026/05/02 15:01:42.777, 84, N/A, 89.91 W, 97 %, 35 %, 1956 MiB, 0x0000000000000000
2026/05/02 15:01:43.287, 85, N/A, 89.95 W, 97 %, 35 %, 1956 MiB, 0x0000000000000000
2026/05/02 15:01:43.797, 84, N/A, 89.84 W, 97 %, 36 %, 1956 MiB, 0x0000000000000000
2026/05/02 15:01:44.307, 85, N/A, 89.71 W, 96 %, 35 %, 1956 MiB, 0x0000000000000000
2026/05/02 15:01:44.817, 84, N/A, 89.72 W, 97 %, 35 %, 1956 MiB, 0x0000000000000000
2026/05/02 15:01:45.327, 84, N/A, 90.10 W, 96 %, 35 %, 1956 MiB, 0x0000000000000004
2026/05/02 15:01:45.837, 84, N/A, 90.13 W, 96 %, 35 %, 1956 MiB, 0x0000000000000000
2026/05/02 15:01:46.347, 84, N/A, 89.80 W, 96 %, 33 %, 1958 MiB, 0x0000000000000000
2026/05/02 15:01:46.857, 84, N/A, 89.47 W, 96 %, 34 %, 1958 MiB, 0x0000000000000000
2026/05/02 15:01:47.357, 85, N/A, 90.67 W, 97 %, 39 %, 1958 MiB, 0x0000000000000004
2026/05/02 15:01:47.867, 85, N/A, 92.68 W, 97 %, 40 %, 1958 MiB, 0x0000000000000004
2026/05/02 15:01:48.377, 85, N/A, 92.95 W, 97 %, 40 %, 1958 MiB, 0x0000000000000000
2026/05/02 15:01:48.887, 84, N/A, 93.24 W, 97 %, 40 %, 1958 MiB, 0x0000000000000004
2026/05/02 15:01:49.397, 84, N/A, 93.39 W, 97 %, 40 %, 1958 MiB, 0x0000000000000004
2026/05/02 15:01:49.897, 85, N/A, 93.49 W, 97 %, 40 %, 1958 MiB, 0x0000000000000004
2026/05/02 15:01:50.407, 85, N/A, 92.76 W, 97 %, 39 %, 1958 MiB, 0x0000000000000004
2026/05/02 15:01:50.917, 85, N/A, 93.01 W, 97 %, 38 %, 1958 MiB, 0x0000000000000004
2026/05/02 15:01:51.417, 85, N/A, 92.74 W, 97 %, 38 %, 1958 MiB, 0x0000000000000004
2026/05/02 15:01:51.927, 85, N/A, 93.22 W, 97 %, 36 %, 1958 MiB, 0x0000000000000004
2026/05/02 15:01:52.437, 85, N/A, 93.27 W, 96 %, 35 %, 1958 MiB, 0x0000000000000004
2026/05/02 15:01:52.937, 85, N/A, 93.22 W, 97 %, 35 %, 1958 MiB, 0x0000000000000000
2026/05/02 15:01:53.447, 85, N/A, 93.27 W, 97 %, 36 %, 1958 MiB, 0x0000000000000004
2026/05/02 15:01:53.957, 86, N/A, 93.64 W, 97 %, 36 %, 1958 MiB, 0x0000000000000004
2026/05/02 15:01:54.458, 86, N/A, 93.88 W, 97 %, 36 %, 1958 MiB, 0x0000000000000004
2026/05/02 15:01:54.968, 86, N/A, 93.79 W, 97 %, 36 %, 1958 MiB, 0x0000000000000004
2026/05/02 15:01:55.477, 86, N/A, 93.98 W, 96 %, 36 %, 1958 MiB, 0x0000000000000004
2026/05/02 15:01:55.978, 85, N/A, 94.20 W, 97 %, 36 %, 1958 MiB, 0x0000000000000004
2026/05/02 15:01:56.488, 85, N/A, 94.27 W, 97 %, 36 %, 1958 MiB, 0x0000000000000004
2026/05/02 15:01:56.998, 86, N/A, 94.41 W, 97 %, 35 %, 1958 MiB, 0x0000000000000000
2026/05/02 15:01:57.502, 86, N/A, 94.51 W, 97 %, 35 %, 1958 MiB, 0x0000000000000004
2026/05/02 15:01:58.007, 86, N/A, 94.61 W, 97 %, 35 %, 1956 MiB, 0x0000000000000004
2026/05/02 15:01:58.518, 86, N/A, 94.58 W, 97 %, 35 %, 1956 MiB, 0x0000000000000004
2026/05/02 15:01:59.028, 86, N/A, 94.67 W, 97 %, 35 %, 1956 MiB, 0x0000000000000004
2026/05/02 15:01:59.528, 85, N/A, 94.67 W, 97 %, 35 %, 1954 MiB, 0x0000000000000004
2026/05/02 15:02:00.038, 86, N/A, 94.52 W, 96 %, 35 %, 1954 MiB, 0x0000000000000004
2026/05/02 15:02:00.544, 86, N/A, 94.36 W, 96 %, 34 %, 1952 MiB, 0x0000000000000004
2026/05/02 15:02:01.048, 86, N/A, 94.22 W, 96 %, 34 %, 1952 MiB, 0x0000000000000004
2026/05/02 15:02:01.548, 86, N/A, 94.12 W, 96 %, 34 %, 1952 MiB, 0x0000000000000004
2026/05/02 15:02:02.058, 86, N/A, 93.90 W, 96 %, 33 %, 1952 MiB, 0x0000000000000004
2026/05/02 15:02:02.568, 86, N/A, 93.68 W, 96 %, 33 %, 1943 MiB, 0x0000000000000004
2026/05/02 15:02:03.070, 74, N/A, 75.00 W, 0 %, 1 %, 662 MiB, 0x0000000000000000
2026/05/02 15:02:03.572, 73, N/A, 44.81 W, 5 %, 1 %, 659 MiB, 0x0000000000000000
2026/05/02 15:02:04.075, 72, N/A, 26.81 W, 0 %, 0 %, 659 MiB, 0x0000000000000000
2026/05/02 15:02:04.578, 71, N/A, 26.48 W, 0 %, 0 %, 659 MiB, 0x0000000000000000
2026/05/02 15:02:05.080, 69, N/A, 21.54 W, 0 %, 0 %, 659 MiB, 0x0000000000000001
2026/05/02 15:02:05.582, 69, N/A, 15.13 W, 0 %, 0 %, 659 MiB, 0x0000000000000001
2026/05/02 15:02:06.090, 68, N/A, 12.11 W, 0 %, 0 %, 659 MiB, 0x0000000000000001
2026/05/02 15:02:06.603, 68, N/A, 12.04 W, 0 %, 0 %, 602 MiB, 0x0000000000000001
2026/05/02 15:02:07.118, 68, N/A, 11.93 W, 2 %, 0 %, 568 MiB, 0x0000000000000001
2026/05/02 15:02:07.627, 68, N/A, 11.78 W, 1 %, 0 %, 462 MiB, 0x0000000000000001
2026/05/02 15:02:08.135, 67, N/A, 7.82 W, 0 %, 0 %, 462 MiB, 0x0000000000000001
2026/05/02 15:02:08.639, 67, N/A, 7.65 W, 0 %, 0 %, 462 MiB, 0x0000000000000001
2026/05/02 15:02:09.153, 67, N/A, 8.97 W, 0 %, 0 %, 462 MiB, 0x0000000000000001
2026/05/02 15:02:09.655, 67, N/A, 7.67 W, 0 %, 0 %, 462 MiB, 0x0000000000000001
2026/05/02 15:02:10.161, 67, N/A, 7.67 W, 0 %, 0 %, 462 MiB, 0x0000000000000001
2026/05/02 15:02:10.669, 66, N/A, 2.33 W, 0 %, 0 %, 462 MiB, 0x0000000000000001
2026/05/02 15:02:11.177, 66, N/A, 2.33 W, 0 %, 0 %, 462 MiB, 0x0000000000000001
2026/05/02 15:02:11.683, 65, N/A, 2.28 W, 0 %, 0 %, 462 MiB, 0x0000000000000001
2026/05/02 15:02:12.185, 65, N/A, 2.28 W, 0 %, 0 %, 462 MiB, 0x0000000000000001
2026/05/02 15:02:12.696, 65, N/A, 2.32 W, 0 %, 0 %, 462 MiB, 0x0000000000000001
2026/05/02 15:02:13.206, 65, N/A, 2.32 W, 0 %, 0 %, 462 MiB, 0x0000000000000001
2026/05/02 15:02:13.716, 64, N/A, 2.32 W, 0 %, 0 %, 462 MiB, 0x0000000000000001
2026/05/02 15:02:14.218, 64, N/A, 2.34 W, 0 %, 0 %, 462 MiB, 0x0000000000000001
2026/05/02 15:02:14.725, 64, N/A, 4.72 W, 0 %, 0 %, 462 MiB, 0x0000000000000001
2026/05/02 15:02:15.235, 64, N/A, 4.52 W, 0 %, 0 %, 462 MiB, 0x0000000000000001
2026/05/02 15:02:15.736, 64, N/A, 4.52 W, 0 %, 0 %, 462 MiB, 0x0000000000000001
2026/05/02 15:02:16.241, 63, N/A, 2.43 W, 0 %, 0 %, 462 MiB, 0x0000000000000001
2026/05/02 15:02:16.744, 63, N/A, 3.25 W, 0 %, 0 %, 462 MiB, 0x0000000000000001
2026/05/02 15:02:17.253, 63, N/A, 4.56 W, 0 %, 0 %, 462 MiB, 0x0000000000000001
2026/05/02 15:02:17.761, 63, N/A, 4.52 W, 0 %, 0 %, 462 MiB, 0x0000000000000001
2026/05/02 15:02:18.269, 63, N/A, 4.52 W, 0 %, 0 %, 462 MiB, 0x0000000000000001
2026/05/02 15:02:18.773, 62, N/A, 2.77 W, 0 %, 0 %, 462 MiB, 0x0000000000000001
2026/05/02 15:02:19.283, 62, N/A, 2.77 W, 0 %, 0 %, 462 MiB, 0x0000000000000001
2026/05/02 15:02:19.785, 62, N/A, 2.53 W, 0 %, 0 %, 462 MiB, 0x0000000000000001
2026/05/02 15:02:20.290, 62, N/A, 2.57 W, 0 %, 0 %, 462 MiB, 0x0000000000000001
2026/05/02 15:02:20.794, 62, N/A, 3.35 W, 0 %, 0 %, 462 MiB, 0x0000000000000001
2026/05/02 15:02:21.296, 61, N/A, 3.56 W, 0 %, 0 %, 462 MiB, 0x0000000000000001
2026/05/02 15:02:21.801, 61, N/A, 3.56 W, 0 %, 0 %, 462 MiB, 0x0000000000000001
2026/05/02 15:02:22.304, 61, N/A, 2.55 W, 0 %, 0 %, 462 MiB, 0x0000000000000001
2026/05/02 15:02:22.805, 61, N/A, 2.55 W, 0 %, 0 %, 462 MiB, 0x0000000000000001
2026/05/02 15:02:23.306, 61, N/A, 2.30 W, 0 %, 0 %, 462 MiB, 0x0000000000000001
2026/05/02 15:02:23.815, 61, N/A, 2.30 W, 0 %, 0 %, 462 MiB, 0x0000000000000001
2026/05/02 15:02:24.318, 60, N/A, 2.24 W, 0 %, 0 %, 462 MiB, 0x0000000000000001
2026/05/02 15:02:24.823, 60, N/A, 2.24 W, 0 %, 0 %, 462 MiB, 0x0000000000000001
