timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W], temperature.gpu, clocks.current.graphics [MHz], clocks.current.memory [MHz], clocks_event_reasons.active
2026/05/01 13:28:36.756, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 147 MiB, 18.94 W, 42, 2250 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 13:28:37.268, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 147 MiB, 18.94 W, 42, 2250 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 13:28:37.775, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 147 MiB, 18.88 W, 43, 2250 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 13:28:38.283, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 147 MiB, 18.88 W, 43, 2250 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 13:28:38.786, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 147 MiB, 9.73 W, 41, 360 MHz, 405 MHz, 0x0000000000000001
2026/05/01 13:28:39.288, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 147 MiB, 9.73 W, 41, 360 MHz, 405 MHz, 0x0000000000000001
2026/05/01 13:28:39.789, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 147 MiB, 6.18 W, 41, 225 MHz, 405 MHz, 0x0000000000000001
2026/05/01 13:28:40.295, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 147 MiB, 6.18 W, 41, 225 MHz, 405 MHz, 0x0000000000000001
2026/05/01 13:28:40.803, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 147 MiB, 3.18 W, 41, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 13:28:41.305, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 147 MiB, 3.18 W, 41, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 13:28:41.808, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 147 MiB, 2.41 W, 41, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 13:28:42.312, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 147 MiB, 2.41 W, 41, 210 MHz, 405 MHz, 0x0000000000000001
