timestamp, temperature.gpu, power.draw [W], utilization.gpu [%], clocks.current.graphics [MHz], clocks.current.memory [MHz], clocks.current.sm [MHz], clocks_event_reasons.active
2026/05/01 21:48:44.543, 80, 86.28 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:48:45.043, 80, 86.85 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:48:45.553, 80, 86.53 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:48:46.053, 80, 86.67 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:48:46.553, 80, 86.60 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:48:47.060, 80, 86.59 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:48:47.563, 80, 84.93 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:48:48.064, 80, 83.96 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:48:48.573, 79, 85.46 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:48:49.073, 80, 85.38 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:48:49.583, 80, 85.43 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:48:50.093, 80, 85.56 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:48:50.594, 80, 85.32 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:48:51.104, 80, 85.28 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:48:51.613, 80, 85.83 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:48:52.114, 80, 86.07 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:48:52.624, 80, 86.42 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:48:53.133, 80, 86.57 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:48:53.634, 80, 87.09 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:48:54.144, 81, 86.73 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:48:54.654, 80, 87.21 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:48:55.154, 80, 87.21 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:48:55.664, 81, 86.86 W, 96 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:48:56.174, 80, 87.26 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:48:56.684, 81, 86.88 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:48:57.194, 81, 86.79 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:48:57.694, 80, 87.14 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:48:58.204, 81, 87.31 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:48:58.714, 81, 87.08 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:48:59.224, 81, 87.36 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:48:59.734, 81, 88.12 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:00.244, 81, 90.63 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:00.754, 81, 86.85 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:01.264, 81, 87.33 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:01.774, 81, 86.24 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:02.284, 81, 87.74 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:02.795, 82, 87.53 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:03.304, 81, 87.51 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:03.815, 82, 86.57 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:04.324, 81, 87.76 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:04.825, 82, 87.28 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:05.328, 82, 87.72 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:05.835, 81, 87.61 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:06.344, 81, 88.09 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:06.855, 82, 87.51 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:07.365, 82, 87.87 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:07.875, 82, 87.55 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:08.385, 82, 86.94 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:08.892, 82, 87.70 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:09.395, 82, 87.49 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:09.905, 82, 88.00 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:10.415, 82, 87.32 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:10.925, 82, 87.43 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:11.435, 82, 87.40 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:11.935, 82, 86.63 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:12.435, 83, 92.29 W, 97 %, 2460 MHz, 8001 MHz, 2460 MHz, 0x0000000000000004
2026/05/01 21:49:12.940, 83, 92.02 W, 97 %, 2460 MHz, 8001 MHz, 2460 MHz, 0x0000000000000004
2026/05/01 21:49:13.450, 83, 92.10 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:49:13.955, 83, 92.91 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:14.465, 83, 92.98 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:14.965, 83, 93.03 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:15.475, 83, 93.13 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:15.985, 84, 93.27 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:49:16.495, 84, 93.60 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:49:17.003, 83, 93.80 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:49:17.505, 83, 94.01 W, 97 %, 2460 MHz, 8001 MHz, 2460 MHz, 0x0000000000000004
2026/05/01 21:49:18.016, 84, 94.33 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:49:18.525, 84, 94.60 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:49:19.036, 84, 94.65 W, 97 %, 2460 MHz, 8001 MHz, 2460 MHz, 0x0000000000000004
2026/05/01 21:49:19.546, 84, 94.73 W, 97 %, 2445 MHz, 8001 MHz, 2445 MHz, 0x0000000000000004
2026/05/01 21:49:20.056, 83, 92.21 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:20.566, 83, 89.98 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:21.076, 83, 89.98 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:21.586, 83, 90.34 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:22.096, 83, 90.59 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:22.606, 83, 90.17 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:23.116, 83, 91.26 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:23.626, 83, 90.74 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:24.126, 84, 90.93 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:24.636, 83, 90.95 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:25.146, 84, 91.47 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:25.646, 83, 90.89 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:26.156, 84, 91.42 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:26.666, 84, 91.52 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:27.166, 83, 91.29 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:27.668, 83, 91.16 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:28.176, 83, 90.16 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:28.676, 83, 88.33 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:29.186, 83, 87.25 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:29.696, 83, 87.73 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:30.206, 83, 88.40 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:30.716, 83, 88.41 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:31.227, 83, 88.82 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:31.736, 83, 88.74 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:32.237, 83, 88.88 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:32.746, 83, 88.91 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:33.256, 83, 88.59 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:33.757, 84, 88.98 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:34.266, 83, 89.25 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:34.766, 83, 89.71 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:35.267, 83, 89.31 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:35.777, 83, 89.36 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:36.277, 83, 71.39 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:36.787, 83, 90.19 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:37.297, 84, 90.28 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:37.807, 83, 90.14 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:38.317, 83, 89.75 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:38.827, 83, 89.89 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:39.337, 84, 89.68 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:39.847, 84, 89.64 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:40.347, 84, 89.73 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:40.857, 83, 89.82 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:41.357, 83, 89.95 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:41.867, 83, 89.61 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:42.367, 83, 89.37 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:42.867, 83, 89.69 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:43.377, 83, 90.01 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:43.887, 83, 89.25 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:44.387, 84, 92.18 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:49:44.897, 84, 92.60 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:45.407, 84, 93.21 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:45.907, 84, 93.54 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:49:46.417, 85, 93.94 W, 97 %, 2460 MHz, 8001 MHz, 2460 MHz, 0x0000000000000000
2026/05/01 21:49:46.928, 85, 94.11 W, 97 %, 2445 MHz, 8001 MHz, 2445 MHz, 0x0000000000000000
2026/05/01 21:49:47.437, 84, 94.32 W, 98 %, 2445 MHz, 8001 MHz, 2445 MHz, 0x0000000000000004
2026/05/01 21:49:47.938, 85, 94.36 W, 97 %, 2460 MHz, 8001 MHz, 2460 MHz, 0x0000000000000000
2026/05/01 21:49:48.448, 85, 94.43 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:49:48.958, 85, 94.52 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:49:49.467, 84, 94.52 W, 97 %, 2445 MHz, 8001 MHz, 2445 MHz, 0x0000000000000004
2026/05/01 21:49:49.978, 84, 94.28 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:49:50.488, 84, 94.14 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:49:50.995, 84, 94.10 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:49:51.498, 84, 94.03 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:52.008, 84, 93.84 W, 97 %, 2445 MHz, 8001 MHz, 2445 MHz, 0x0000000000000000
2026/05/01 21:49:52.518, 84, 92.98 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:53.028, 84, 92.36 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:53.528, 84, 92.60 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:49:54.028, 85, 93.01 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:54.538, 84, 93.42 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:55.048, 84, 93.41 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:49:55.548, 85, 93.35 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:56.058, 84, 93.37 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:56.568, 84, 93.35 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:57.068, 85, 93.32 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:57.568, 84, 93.31 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:58.076, 85, 93.29 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:58.578, 84, 93.23 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:59.078, 84, 93.16 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:49:59.588, 84, 92.94 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:00.089, 84, 91.21 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:00.598, 84, 89.53 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:01.106, 84, 90.77 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:01.608, 84, 89.73 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:02.109, 84, 89.64 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:02.609, 84, 89.25 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:03.119, 84, 89.55 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:03.628, 84, 89.17 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:04.129, 84, 89.37 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:04.629, 84, 89.73 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:05.139, 84, 89.50 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:05.649, 84, 89.49 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:06.159, 84, 90.11 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:06.668, 84, 89.56 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:07.169, 84, 89.16 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:07.679, 84, 89.36 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:08.189, 84, 91.01 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:08.699, 84, 90.54 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:09.207, 84, 90.93 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:09.709, 84, 90.99 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:10.219, 84, 91.18 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:10.729, 84, 91.20 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:11.229, 84, 91.15 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:11.734, 84, 91.23 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:12.239, 84, 91.39 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:12.749, 84, 91.31 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:13.259, 84, 91.29 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:13.766, 84, 91.25 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:14.269, 84, 91.26 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:14.779, 84, 91.18 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:15.279, 84, 90.58 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:15.780, 84, 90.67 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:16.289, 83, 88.78 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:16.795, 83, 87.68 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:17.300, 83, 87.06 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:17.810, 84, 79.86 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:18.320, 84, 86.66 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:18.829, 84, 86.52 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:19.330, 84, 87.53 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:19.840, 83, 86.41 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:20.350, 83, 86.83 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:20.860, 83, 86.86 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:21.360, 83, 86.81 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:21.870, 84, 86.84 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:22.379, 84, 87.11 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:22.880, 84, 86.69 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:23.380, 84, 87.37 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:23.890, 84, 90.81 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:24.400, 84, 90.61 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 21:50:24.910, 84, 104.26 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:25.410, 84, 90.50 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:25.914, 84, 90.75 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:26.420, 84, 90.42 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:26.920, 84, 90.39 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:27.430, 84, 90.17 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:27.940, 84, 89.87 W, 97 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:28.440, 84, 89.48 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:28.951, 84, 89.32 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:29.461, 84, 89.29 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:29.970, 84, 89.61 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:30.481, 84, 89.27 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:30.990, 84, 89.39 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:31.491, 84, 90.14 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:32.000, 84, 89.24 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:32.500, 84, 89.57 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:33.001, 84, 89.75 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:33.511, 84, 92.52 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 21:50:34.021, 84, 89.87 W, 98 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
