timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W], temperature.gpu, clocks.current.graphics [MHz], clocks.current.memory [MHz], clocks_event_reasons.active
2026/05/01 14:01:23.456, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 204 MiB, 1.84 W, 39, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:01:23.958, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 204 MiB, 1.83 W, 39, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:01:24.460, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 204 MiB, 1.83 W, 39, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:01:24.966, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 2 %, 204 MiB, 1.84 W, 39, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:01:25.492, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 2 %, 204 MiB, 1.84 W, 39, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:01:26.018, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 1 %, 204 MiB, 1.87 W, 39, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:01:26.530, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 1 %, 204 MiB, 1.87 W, 39, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:01:27.033, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 3 %, 204 MiB, 2.07 W, 40, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:01:27.543, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 3 %, 204 MiB, 2.07 W, 40, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:01:28.045, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 204 MiB, 1.86 W, 40, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:01:28.546, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 204 MiB, 19.53 W, 41, 2250 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 14:01:29.048, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 204 MiB, 18.81 W, 42, 2250 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 14:01:29.550, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 204 MiB, 18.77 W, 42, 2250 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 14:01:30.052, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 204 MiB, 18.77 W, 42, 2250 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 14:01:30.554, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 204 MiB, 18.73 W, 42, 2250 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 14:01:31.057, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 204 MiB, 18.73 W, 42, 2250 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 14:01:31.567, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 204 MiB, 9.09 W, 41, 375 MHz, 810 MHz, 0x0000000000000001
2026/05/01 14:01:32.069, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 204 MiB, 9.09 W, 41, 375 MHz, 810 MHz, 0x0000000000000001
2026/05/01 14:01:32.581, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 204 MiB, 2.16 W, 41, 240 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:01:33.090, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 204 MiB, 2.12 W, 41, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:01:33.595, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 204 MiB, 2.12 W, 41, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:01:34.110, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 204 MiB, 2.05 W, 41, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:01:34.626, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 204 MiB, 2.05 W, 41, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:01:35.133, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 204 MiB, 1.99 W, 41, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:01:35.649, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 204 MiB, 1.99 W, 41, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:01:36.156, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 204 MiB, 2.03 W, 41, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:01:36.663, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 204 MiB, 2.03 W, 41, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:01:37.170, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 204 MiB, 2.03 W, 41, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:01:37.677, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 204 MiB, 2.03 W, 41, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:01:38.183, NVIDIA GeForce RTX 4060 Laptop GPU, 12 %, 1 %, 243 MiB, 10.75 W, 42, 2250 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 14:01:38.686, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 261 MiB, 18.67 W, 43, 2250 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 14:01:39.189, NVIDIA GeForce RTX 4060 Laptop GPU, 8 %, 0 %, 836 MiB, 18.90 W, 43, 2250 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 14:01:39.691, NVIDIA GeForce RTX 4060 Laptop GPU, 23 %, 3 %, 2115 MiB, 20.11 W, 43, 2250 MHz, 7001 MHz, 0x0000000000000001
2026/05/01 14:01:40.191, NVIDIA GeForce RTX 4060 Laptop GPU, 37 %, 5 %, 3176 MiB, 22.13 W, 44, 2355 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 14:01:40.702, NVIDIA GeForce RTX 4060 Laptop GPU, 16 %, 2 %, 3630 MiB, 21.19 W, 44, 2355 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 14:01:41.202, NVIDIA GeForce RTX 4060 Laptop GPU, 87 %, 40 %, 3786 MiB, 35.80 W, 48, 2520 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 14:01:41.706, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 49 %, 3771 MiB, 50.14 W, 48, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:01:42.221, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 53 %, 3771 MiB, 52.08 W, 49, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:01:42.731, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 52 %, 3771 MiB, 51.07 W, 49, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:01:43.243, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 47 %, 3771 MiB, 50.80 W, 50, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:01:43.743, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 51 %, 3771 MiB, 51.05 W, 50, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:01:44.246, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 51 %, 3771 MiB, 51.09 W, 50, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:01:44.753, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 51 %, 3771 MiB, 51.09 W, 50, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:01:45.260, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 47 %, 3771 MiB, 51.22 W, 50, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:01:45.762, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 51 %, 3771 MiB, 51.30 W, 51, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:01:46.266, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 51 %, 3771 MiB, 51.03 W, 50, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:01:46.768, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 51 %, 3771 MiB, 51.20 W, 51, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:01:47.272, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 45 %, 3796 MiB, 51.29 W, 51, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:01:47.779, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 56 %, 3796 MiB, 51.53 W, 51, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:01:48.280, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 50 %, 3796 MiB, 51.23 W, 51, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:01:48.782, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 46 %, 3796 MiB, 51.42 W, 51, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:01:49.283, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 53 %, 3796 MiB, 51.74 W, 51, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:01:49.787, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 52 %, 3796 MiB, 51.41 W, 51, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:01:50.289, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 46 %, 3796 MiB, 51.41 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:01:50.801, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 50 %, 3796 MiB, 51.46 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:01:51.305, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 53 %, 3796 MiB, 51.39 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:01:51.814, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 51 %, 3796 MiB, 51.37 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:01:52.321, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 47 %, 3796 MiB, 51.28 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:01:52.830, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 46 %, 3796 MiB, 51.35 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:01:53.337, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 51 %, 3796 MiB, 51.44 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:01:53.847, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 52 %, 3796 MiB, 51.36 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:01:54.360, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 51 %, 3796 MiB, 51.40 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:01:54.871, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 51 %, 3796 MiB, 51.38 W, 53, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:01:55.375, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 46 %, 3796 MiB, 51.16 W, 53, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:01:55.878, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 46 %, 3796 MiB, 51.24 W, 53, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:01:56.380, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 50 %, 3796 MiB, 51.22 W, 53, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:01:56.886, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 52 %, 3796 MiB, 51.39 W, 53, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:01:57.393, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 54 %, 3796 MiB, 51.40 W, 53, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:01:57.902, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 53 %, 3796 MiB, 51.45 W, 53, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:01:58.412, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 50 %, 3796 MiB, 51.88 W, 54, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:01:58.922, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 46 %, 3796 MiB, 52.19 W, 54, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:01:59.428, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 46 %, 3796 MiB, 52.14 W, 54, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:01:59.940, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 47 %, 3796 MiB, 51.84 W, 54, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:02:00.447, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 56 %, 3796 MiB, 51.92 W, 53, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:02:00.948, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 51 %, 3796 MiB, 52.10 W, 54, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:02:01.459, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 47 %, 3796 MiB, 52.11 W, 54, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:02:01.967, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 52 %, 3796 MiB, 52.35 W, 54, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:02:02.477, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 54 %, 3796 MiB, 52.03 W, 54, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:02:02.984, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 50 %, 3796 MiB, 52.00 W, 54, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:02:03.489, NVIDIA GeForce RTX 4060 Laptop GPU, 56 %, 27 %, 3796 MiB, 51.16 W, 51, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:02:03.998, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 37.45 W, 50, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:02:04.500, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 26.51 W, 49, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:02:05.006, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 26.51 W, 49, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:02:05.514, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 21.11 W, 48, 510 MHz, 6001 MHz, 0x0000000000000001
2026/05/01 14:02:06.014, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 21.11 W, 48, 510 MHz, 6001 MHz, 0x0000000000000001
2026/05/01 14:02:06.522, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 15.82 W, 47, 330 MHz, 6001 MHz, 0x0000000000000001
2026/05/01 14:02:07.027, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 15.82 W, 47, 330 MHz, 6001 MHz, 0x0000000000000001
2026/05/01 14:02:07.542, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 10.57 W, 47, 210 MHz, 6001 MHz, 0x0000000000000001
2026/05/01 14:02:08.052, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 10.57 W, 47, 210 MHz, 6001 MHz, 0x0000000000000001
2026/05/01 14:02:08.553, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 10.51 W, 47, 210 MHz, 6001 MHz, 0x0000000000000001
2026/05/01 14:02:09.057, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 10.51 W, 47, 210 MHz, 6001 MHz, 0x0000000000000001
2026/05/01 14:02:09.573, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 10.00 W, 46, 210 MHz, 810 MHz, 0x0000000000000001
2026/05/01 14:02:10.081, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 10.00 W, 46, 210 MHz, 810 MHz, 0x0000000000000001
2026/05/01 14:02:10.591, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 7.46 W, 46, 210 MHz, 810 MHz, 0x0000000000000001
2026/05/01 14:02:11.093, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 7.46 W, 46, 210 MHz, 810 MHz, 0x0000000000000001
2026/05/01 14:02:11.593, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 3.57 W, 46, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:12.109, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 2.14 W, 46, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:12.619, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 2.14 W, 46, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:13.123, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 2.04 W, 46, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:13.633, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 2.04 W, 46, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:14.145, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 2.02 W, 45, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:14.652, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 2.02 W, 45, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:15.160, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 2.03 W, 45, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:15.667, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 2.03 W, 45, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:16.177, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 2.02 W, 45, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:16.687, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 2.02 W, 45, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:17.195, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 2.01 W, 45, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:17.702, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 2.01 W, 45, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:18.213, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 2.01 W, 45, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:18.726, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 2.01 W, 45, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:19.232, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 2.01 W, 45, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:19.735, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 2.01 W, 45, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:20.236, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 2.00 W, 44, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:20.740, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 2.00 W, 44, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:21.241, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 1.99 W, 44, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:21.747, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 1.99 W, 44, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:22.251, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 1.98 W, 44, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:22.754, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 1.98 W, 44, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:23.255, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 1.97 W, 44, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:23.757, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 1.97 W, 44, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:24.270, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 1.97 W, 44, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:24.777, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 1.97 W, 44, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:25.288, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 1.97 W, 44, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:25.789, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 1.97 W, 44, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:26.298, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 1.96 W, 44, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:26.810, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 1.96 W, 44, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:27.323, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 1.96 W, 44, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:27.826, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 1.96 W, 44, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:28.338, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 1.96 W, 44, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:28.847, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 1.96 W, 44, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:29.356, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 1.96 W, 43, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:29.862, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 1.96 W, 43, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:30.366, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 1.95 W, 43, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:30.875, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 1.95 W, 43, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:31.386, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 1.95 W, 43, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:31.887, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 1.95 W, 43, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:32.389, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 1.95 W, 43, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:32.892, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 1.95 W, 43, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:33.395, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 1.95 W, 43, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:33.906, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 1.95 W, 43, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:34.409, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 1.95 W, 43, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:34.920, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 1.95 W, 43, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:35.432, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 1.93 W, 43, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:35.946, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 1.93 W, 43, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:36.457, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 1.93 W, 43, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:36.963, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 1.93 W, 43, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:37.472, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 1.99 W, 43, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:37.975, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 1.99 W, 43, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:38.486, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 2.00 W, 42, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:02:38.987, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 3796 MiB, 2.00 W, 42, 210 MHz, 405 MHz, 0x0000000000000001
