timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W], temperature.gpu, clocks.current.graphics [MHz], clocks.current.memory [MHz], clocks_event_reasons.active
2026/05/01 15:23:48.678, NVIDIA GeForce RTX 4060 Laptop GPU, 93 %, 14 %, 1786 MiB, 50.27 W, 54, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:23:49.188, NVIDIA GeForce RTX 4060 Laptop GPU, 93 %, 14 %, 1786 MiB, 50.31 W, 54, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:23:49.698, NVIDIA GeForce RTX 4060 Laptop GPU, 93 %, 14 %, 1786 MiB, 50.13 W, 54, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:23:50.212, NVIDIA GeForce RTX 4060 Laptop GPU, 91 %, 14 %, 1786 MiB, 49.90 W, 54, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:23:50.728, NVIDIA GeForce RTX 4060 Laptop GPU, 93 %, 14 %, 1786 MiB, 49.81 W, 54, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:23:51.236, NVIDIA GeForce RTX 4060 Laptop GPU, 93 %, 14 %, 1786 MiB, 50.08 W, 54, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:23:51.746, NVIDIA GeForce RTX 4060 Laptop GPU, 94 %, 15 %, 1786 MiB, 49.72 W, 55, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:23:52.256, NVIDIA GeForce RTX 4060 Laptop GPU, 94 %, 14 %, 1786 MiB, 50.60 W, 55, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:23:52.764, NVIDIA GeForce RTX 4060 Laptop GPU, 94 %, 15 %, 1786 MiB, 50.19 W, 55, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:23:53.273, NVIDIA GeForce RTX 4060 Laptop GPU, 94 %, 15 %, 1786 MiB, 50.31 W, 55, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:23:53.781, NVIDIA GeForce RTX 4060 Laptop GPU, 94 %, 16 %, 1786 MiB, 49.27 W, 55, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:23:54.288, NVIDIA GeForce RTX 4060 Laptop GPU, 94 %, 15 %, 1786 MiB, 50.32 W, 55, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:23:54.790, NVIDIA GeForce RTX 4060 Laptop GPU, 30 %, 5 %, 392 MiB, 25.22 W, 51, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:23:55.291, NVIDIA GeForce RTX 4060 Laptop GPU, 12 %, 0 %, 396 MiB, 22.63 W, 50, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:23:55.796, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 396 MiB, 21.86 W, 50, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:23:56.306, NVIDIA GeForce RTX 4060 Laptop GPU, 5 %, 0 %, 388 MiB, 22.15 W, 50, 2505 MHz, 8001 MHz, 0x0000000000000000
