timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W], temperature.gpu, clocks.current.graphics [MHz], clocks.current.memory [MHz], clocks_event_reasons.active
2026/05/01 15:08:28.902, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 1 %, 827 MiB, 61.65 W, 56, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:29.404, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 1 %, 827 MiB, 61.66 W, 56, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:29.907, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 2 %, 827 MiB, 61.68 W, 56, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:30.410, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 1 %, 827 MiB, 61.83 W, 56, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:30.913, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 2 %, 827 MiB, 61.80 W, 57, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:31.414, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 2 %, 827 MiB, 61.86 W, 57, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:31.922, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 2 %, 827 MiB, 61.86 W, 57, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:32.427, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 1 %, 827 MiB, 61.86 W, 57, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:32.933, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 1 %, 827 MiB, 61.88 W, 57, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:33.436, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 1 %, 827 MiB, 62.01 W, 58, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:33.938, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 1 %, 827 MiB, 62.15 W, 58, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:34.448, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 2 %, 827 MiB, 62.12 W, 58, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:34.948, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 1 %, 827 MiB, 62.21 W, 58, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:35.459, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 2 %, 827 MiB, 62.17 W, 58, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:35.960, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 2 %, 827 MiB, 62.21 W, 59, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:36.461, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 2 %, 827 MiB, 62.21 W, 59, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:36.963, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 1 %, 827 MiB, 62.25 W, 59, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:37.465, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 1 %, 827 MiB, 62.29 W, 59, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:37.968, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 2 %, 827 MiB, 62.30 W, 59, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:38.471, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 1 %, 827 MiB, 62.41 W, 59, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:38.984, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 2 %, 385 MiB, 62.45 W, 58, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:39.492, NVIDIA GeForce RTX 4060 Laptop GPU, 5 %, 0 %, 455 MiB, 45.36 W, 50, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:40.000, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 818 MiB, 27.12 W, 50, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:40.510, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 1 %, 820 MiB, 28.83 W, 56, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:41.020, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 2 %, 836 MiB, 41.50 W, 57, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:41.526, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 1 %, 836 MiB, 48.56 W, 57, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:42.032, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 3 %, 836 MiB, 48.30 W, 57, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:42.538, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 1 %, 836 MiB, 49.96 W, 57, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:43.046, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 3 %, 836 MiB, 49.58 W, 57, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:43.557, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 2 %, 836 MiB, 49.65 W, 57, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:44.058, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 3 %, 836 MiB, 50.04 W, 57, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:44.559, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 2 %, 836 MiB, 50.10 W, 57, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:45.062, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 2 %, 836 MiB, 49.99 W, 57, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:45.564, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 3 %, 836 MiB, 50.27 W, 58, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:46.069, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 2 %, 836 MiB, 50.08 W, 57, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:46.580, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 3 %, 836 MiB, 50.30 W, 58, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:47.082, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 2 %, 836 MiB, 49.96 W, 57, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:47.584, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 3 %, 836 MiB, 50.21 W, 58, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:48.084, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 2 %, 836 MiB, 49.91 W, 57, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:48.588, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 3 %, 836 MiB, 50.22 W, 58, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:49.089, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 2 %, 836 MiB, 49.99 W, 58, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:49.590, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 2 %, 836 MiB, 50.31 W, 58, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:50.093, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 2 %, 836 MiB, 50.17 W, 58, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:50.595, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 2 %, 836 MiB, 50.34 W, 58, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:51.096, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 2 %, 836 MiB, 50.27 W, 58, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:51.605, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 2 %, 836 MiB, 50.36 W, 58, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:52.118, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 2 %, 836 MiB, 50.39 W, 58, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:52.627, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 3 %, 836 MiB, 50.47 W, 59, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:53.129, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 3 %, 836 MiB, 50.43 W, 59, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:53.631, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 3 %, 836 MiB, 50.45 W, 59, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:54.132, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 3 %, 836 MiB, 50.47 W, 59, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:54.635, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 3 %, 836 MiB, 50.51 W, 59, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:55.136, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 3 %, 836 MiB, 50.55 W, 59, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:55.639, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 3 %, 836 MiB, 50.53 W, 59, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:56.149, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 3 %, 836 MiB, 50.56 W, 59, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:56.653, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 2 %, 385 MiB, 50.57 W, 59, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:57.157, NVIDIA GeForce RTX 4060 Laptop GPU, 1 %, 0 %, 543 MiB, 42.16 W, 53, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:57.667, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 1317 MiB, 30.59 W, 53, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:08:58.173, NVIDIA GeForce RTX 4060 Laptop GPU, 23 %, 1 %, 1925 MiB, 22.87 W, 52, 2505 MHz, 7001 MHz, 0x0000000000000000
2026/05/01 15:08:58.678, NVIDIA GeForce RTX 4060 Laptop GPU, 23 %, 1 %, 2628 MiB, 22.81 W, 52, 2250 MHz, 7001 MHz, 0x0000000000000000
2026/05/01 15:08:59.187, NVIDIA GeForce RTX 4060 Laptop GPU, 17 %, 1 %, 3156 MiB, 18.69 W, 52, 1605 MHz, 7001 MHz, 0x0000000000000001
2026/05/01 15:08:59.689, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 6 %, 3704 MiB, 37.74 W, 55, 1515 MHz, 7001 MHz, 0x0000000000000001
2026/05/01 15:09:00.191, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 7 %, 3860 MiB, 86.97 W, 65, 2385 MHz, 8001 MHz, 0x0000000000000004
2026/05/01 15:09:00.700, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 5 %, 3934 MiB, 79.02 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:09:01.201, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 5 %, 3934 MiB, 80.45 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000004
2026/05/01 15:09:01.702, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 6 %, 3934 MiB, 78.14 W, 66, 2475 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:09:02.205, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 7 %, 3690 MiB, 80.66 W, 62, 2490 MHz, 8001 MHz, 0x0000000000000004
2026/05/01 15:09:02.712, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 6 %, 3667 MiB, 98.60 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000004
2026/05/01 15:09:03.218, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 7 %, 3669 MiB, 84.75 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:09:03.731, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 4 %, 3669 MiB, 75.26 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:09:04.233, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 6 %, 3669 MiB, 82.37 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:09:04.735, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 5 %, 3669 MiB, 81.41 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:09:05.237, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 7 %, 3669 MiB, 84.65 W, 69, 2490 MHz, 8001 MHz, 0x0000000000000004
2026/05/01 15:09:05.739, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 7 %, 3669 MiB, 90.49 W, 68, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:09:06.243, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 5 %, 3669 MiB, 87.23 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:09:06.744, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 7 %, 3669 MiB, 81.24 W, 68, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:09:07.246, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 6 %, 3669 MiB, 81.30 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:09:07.747, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 7 %, 3669 MiB, 84.38 W, 70, 2460 MHz, 8001 MHz, 0x0000000000000004
2026/05/01 15:09:08.257, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 7 %, 3669 MiB, 90.16 W, 69, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:09:08.760, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 5 %, 3669 MiB, 88.52 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:09:09.261, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 7 %, 3669 MiB, 82.12 W, 69, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:09:09.763, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 6 %, 3669 MiB, 81.29 W, 68, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:09:10.267, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 8 %, 3669 MiB, 83.95 W, 70, 2490 MHz, 8001 MHz, 0x0000000000000004
2026/05/01 15:09:10.768, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 7 %, 3669 MiB, 89.82 W, 71, 2490 MHz, 8001 MHz, 0x0000000000000004
2026/05/01 15:09:11.271, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 5 %, 3669 MiB, 89.77 W, 68, 2490 MHz, 8001 MHz, 0x0000000000000000
